Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
167.6910659,-0.035476227,-0.171393585,9.595945129
167.7010389,0.113913116,-0.216749268,9.716893616
167.7110119,0.321381683,-0.206420746,9.810898132
167.7209839,0.024998016,-0.151784363,9.817484436
167.7309569,-0.099692688,-0.14744339,9.735604706
167.7409289,-0.033081207,-0.152682495,9.710606689
167.7509019,0.142503662,-0.109721832,9.771829376
167.7608749,0.262853394,-0.109123077,9.801916809
167.7708469,0.082927551,-0.196092224,9.828860779
167.7808199,0.109123077,-0.209863586,9.749076691
167.7907929,-0.017363892,-0.242645416,9.734407196
167.8007649,0.122595062,-0.241148529,9.722581787
167.8107379,0.014519806,-0.219443665,9.793983307
167.8207109,0.054337006,-0.182171173,9.952054596
167.8306829,-0.060773621,-0.218994598,10.00818787
167.8406559,-0.254919891,-0.188308411,9.915380859
167.8506289,-0.114062805,-0.155376892,9.727671204
167.8606009,0.202828217,-0.157771912,9.72931778
167.8705739,0.287701721,-0.165705414,9.720785522
167.8805469,-0.036074982,-0.140108643,9.746981049
167.8905189,0.07723938,-0.151934052,9.700727234
167.9004919,-0.072149963,-0.177231445,9.667346649
167.9104649,0.100141754,-0.177231445,9.789043579
167.9204369,-0.065114594,-0.181722107,9.873018951
167.9304099,0.116008759,-0.239501953,10.04740631
167.9403829,-0.073497162,-0.23635849,10.0647702
167.9503549,0.039218445,-0.248632965,10.03707779
167.9603279,-0.134121094,-0.250728607,9.87556366
167.9703009,-0.005388794,-0.211210785,9.816436615
167.9802729,0.241597595,-0.197289734,9.842332764
167.9902459,0.009580078,-0.142054596,9.819729767
168.0002179,-0.033829651,-0.183817749,9.893376617
168.0101909,-0.205372925,-0.149089966,9.834099884
168.0201639,-0.077838135,-0.167950745,9.948013
168.0301359,-0.133222961,-0.177231445,9.943522339
168.0401089,-0.125588837,-0.155526581,9.935888214
168.0500819,-0.062719574,-0.20477417,9.876611481
168.0600539,0.154927826,-0.196092224,9.770781555
168.0700269,0.116757202,-0.182021484,9.726473694
168.0799999,0.106877747,-0.187709656,9.770631866
168.0899719,-0.056732025,-0.192649384,9.796977081
168.0999449,-0.12753479,-0.186961212,9.889185333
168.1099179,-0.151484985,-0.18366806,9.88020401
168.1198899,-0.023052063,-0.148191833,9.957293701
168.1298629,0.055085449,-0.144000549,9.895921326
168.1398359,0.103135529,-0.140707397,9.902657318
168.1498079,-0.067359924,-0.150287476,9.859397278
168.1597809,-0.226179657,-0.169148254,9.848020935
168.1697539,-0.096848602,-0.185314636,9.737550659
168.1797259,-0.026794281,-0.228275299,9.714498596
168.1896989,0.186811523,-0.243842926,9.73859848
168.1996709,0.189356232,-0.258811798,9.732012177
168.2096439,-0.057929535,-0.265847168,9.751920776
168.2196169,-0.230221252,-0.265248413,9.80176712
168.2295889,-0.11466156,-0.259260864,9.772428131
168.2395619,0.068108368,-0.2176474,9.762848053
168.2495349,0.057779846,-0.215551758,9.786798248
168.2595069,-0.064815216,-0.217797089,9.810748444
168.2694799,0.077688446,-0.208366699,9.774074707
168.2794529,0.12633728,-0.218395844,9.71988739
168.2894249,0.140258331,-0.213306427,9.754764862
168.2993979,0.074544983,-0.232017517,9.839638367
168.3093709,-0.122445374,-0.224982147,9.881700897
168.3193429,-0.049247589,-0.239801331,9.916728058
168.3293159,-0.136366425,-0.229772186,9.927505646
168.3392889,-0.063617706,-0.197439423,9.910890198
168.3492609,-0.054636383,-0.158819733,9.820627899
168.3592339,0.149838409,-0.127235413,9.716893616
